ward_no,date,mean
47,2018-08-14,-0.9378080836432944
49,2018-08-14,-1.2227134979058407
50,2018-08-14,-0.9022700474430132
52,2018-08-14,-0.9307188871117288
51,2018-08-14,-0.9328786461894768
54,2018-08-14,-1.109248607962428
53,2018-08-14,-1.0489153509946687
55,2018-08-14,-1.27250422909427
37,2018-08-14,-0.7816061228215805
40,2018-08-14,-0.7619530058967128
38,2018-08-14,-0.8715701246253785
39,2018-08-14,-0.8412756546489193
41,2018-08-14,-0.6807418344008255
42,2018-08-14,-0.7603756500554354
43,2018-08-14,-0.7422140179507528
45,2018-08-14,-0.7560054743790706
46,2018-08-14,-0.8606983151662118
44,2018-08-14,-0.8164070066233996
11,2018-08-14,-0.8649092418230181
12,2018-08-14,-0.7684486221408954
13,2018-08-14,-0.7675507514691796
14,2018-08-14,-0.7083574663653223
1,2018-08-14,-1.0240156765712645
2,2018-08-14,-0.8504136305305693
3,2018-08-14,-0.8552754240292664
4,2018-08-14,-0.9041230455823762
5,2018-08-14,-0.7910142299762248
6,2018-08-14,-0.8399567957633295
7,2018-08-14,-0.8631815204547955
9,2018-08-14,-0.8364036781700878
10,2018-08-14,-0.8216748252772451
8,2018-08-14,-0.76759420017436
29,2018-08-21,-0.7503665188793784
28,2018-08-21,-0.7869941733189311
27,2018-08-21,-0.7612319134352734
26,2018-08-21,-0.6389155099949331
25,2018-08-21,-0.6153594955460086
24,2018-08-21,-0.757624664045361
30,2018-08-21,-0.4987312373531516
31,2018-08-21,-0.5848319619076573
32,2018-08-21,-0.5871843553551953
77,2018-08-21,-0.9757573867172096
74,2018-08-21,-0.9268894123107956
72,2018-08-21,-0.9604803660840044
68,2018-08-21,-0.9024187546063996
67,2018-08-21,-0.9021578937626448
69,2018-08-21,-0.9166210631600628
70,2018-08-21,-0.9089115213422876
71,2018-08-21,-0.92920391806115
73,2018-08-21,-0.9645858399231642
75,2018-08-21,-0.9172127673027216
76,2018-08-21,-1.021894003818717
35,2018-08-21,-0.8020429996616257
34,2018-08-21,-0.853643248431927
36,2018-08-21,-0.6169141568900575
33,2018-08-21,-0.7253538330702833
15,2018-08-21,-0.8950943869086238
16,2018-08-21,-0.8538249507156044
17,2018-08-21,-0.8909518647792455
18,2018-08-21,-0.8841488994396121
19,2018-08-21,-0.8458203694344671
20,2018-08-21,-0.862076137228725
21,2018-08-21,-0.8569017263108506
22,2018-08-21,-0.8438056366482752
23,2018-08-21,-0.8287548838006251
59,2018-08-21,-0.9629689413123041
56,2018-08-21,-0.969134160895643
58,2018-08-21,-0.9565889008824371
57,2018-08-21,-0.9619235211703124
60,2018-08-21,-0.9622506374635889
62,2018-08-21,-0.9629056108360242
61,2018-08-21,-0.961074842109745
65,2018-08-21,-0.9163355776703482
64,2018-08-21,-0.9243070577168372
66,2018-08-21,-0.8998951802689255
63,2018-08-21,-0.94489904785762
48,2018-08-21,-0.8862011655052151
47,2018-08-21,-0.9000593501630385
49,2018-08-21,-0.9253153702289484
50,2018-08-21,-0.9224617881572283
52,2018-08-21,-0.9514361474838109
51,2018-08-21,-0.9488517261235424
54,2018-08-21,-0.9592006429275028
53,2018-08-21,-0.9410855914745588
55,2018-08-21,-0.9716524509256688
37,2018-08-21,-0.6464050263002359
40,2018-08-21,-0.7382347509720554
38,2018-08-21,-0.7030040803256143
39,2018-08-21,-0.7925036123685979
41,2018-08-21,-0.7994026768543181
42,2018-08-21,-0.8049693042420082
43,2018-08-21,-0.8406810244815468
45,2018-08-21,-0.8336739580950062
46,2018-08-21,-0.8943538045949321
44,2018-08-21,-0.9193551903587002
11,2018-08-21,-0.9560185506025968
12,2018-08-21,-0.9276358492434056
13,2018-08-21,-0.8764972721737209
14,2018-08-21,-0.846413855971004
1,2018-08-21,-0.8981630641048245
2,2018-08-21,-0.8694638079883535
3,2018-08-21,-0.8848304537040629
4,2018-08-21,-0.9324822259516874
5,2018-08-21,-0.9045778778466028
6,2018-08-21,-0.9183408221820888
7,2018-08-21,-0.9143421112517209
9,2018-08-21,-0.8506892256083023
10,2018-08-21,-0.8949055314175676
8,2018-08-21,-0.8518113662551853
29,2018-08-28,-0.7089786196162381
28,2018-08-28,-0.7171117503673332
27,2018-08-28,-0.6741244043716532
26,2018-08-28,-0.6359888429454474
25,2018-08-28,-0.6203390884811972
24,2018-08-28,-0.6986713913170485
30,2018-08-28,-0.5747977695492799
31,2018-08-28,-0.6164907227953113
