ward_no,date,mean
24,2019-01-15,-0.6304171204
1,2019-01-22,-0.694748362
2,2019-01-22,-0.6769431869
3,2019-01-22,-0.6761824538
4,2019-01-22,-0.7105839769
5,2019-01-22,-0.7045686642
6,2019-01-22,-0.699016434
7,2019-01-22,-0.7178600662
8,2019-01-22,-0.7031563295
9,2019-01-22,-0.6985246903
10,2019-01-22,-0.7682930342
11,2019-01-22,-0.8758267414
12,2019-01-22,-0.8251844393
13,2019-01-22,-0.8684064071
14,2019-01-22,-0.7130148064
15,2019-01-22,-0.8618933114
16,2019-01-22,-0.737848538
17,2019-01-22,-0.7204676873
18,2019-01-22,-0.673545994
19,2019-01-22,-0.7345105281
20,2019-01-22,-0.804764758
21,2019-01-22,-0.8030182637
22,2019-01-22,-0.8598395973
23,2019-01-22,-0.6949023206
24,2019-01-22,-0.7237097149
1,2019-01-29,-0.7017296302
2,2019-01-29,-0.687223688
3,2019-01-29,-0.6799795268
4,2019-01-29,-0.6901346664
5,2019-01-29,-0.6673329181
6,2019-01-29,-0.6498926198
7,2019-01-29,-0.662902732
8,2019-01-29,-0.6293860588
9,2019-01-29,-0.6288538207
10,2019-01-29,-0.6178877509
11,2019-01-29,-0.6904594149
12,2019-01-29,-0.6301261898
13,2019-01-29,-0.6614771558
14,2019-01-29,-0.6286800759
15,2019-01-29,-0.655457966
16,2019-01-29,-0.6466673896
17,2019-01-29,-0.6307642617
18,2019-01-29,-0.5779150145
19,2019-01-29,-0.595716427
20,2019-01-29,-0.6408341092
21,2019-01-29,-0.673909718
22,2019-01-29,-0.665927961
23,2019-01-29,-0.6260775696
24,2019-01-29,-0.5870536766
1,2019-02-05,-0.7835054445
2,2019-02-05,-0.7305764624
3,2019-02-05,-0.7466681803
4,2019-02-05,-0.7599295841
5,2019-02-05,-0.7342155008
6,2019-02-05,-0.7271048124
7,2019-02-05,-0.7454111836
8,2019-02-05,-0.7121435454
9,2019-02-05,-0.6965405434
10,2019-02-05,-0.7461551047
11,2019-02-05,-0.807134257
12,2019-02-05,-0.7816077965
13,2019-02-05,-0.8348456777
14,2019-02-05,-0.6642312196
15,2019-02-05,-0.7662697141
16,2019-02-05,-0.7783359924
17,2019-02-05,-0.7286782164
18,2019-02-05,-0.626615806
19,2019-02-05,-0.6519897056
20,2019-02-05,-0.7163683805
21,2019-02-05,-0.7489957707
22,2019-02-05,-0.7924669244
23,2019-02-05,-0.6661217665
24,2019-02-05,-0.6703016068
1,2019-02-12,-0.7284958235
2,2019-02-12,-0.7186533907
3,2019-02-12,-0.7157717291
4,2019-02-12,-0.7152733884
5,2019-02-12,-0.7048959466
6,2019-02-12,-0.7097620544
7,2019-02-12,-0.7026316842
8,2019-02-12,-0.6828141007
9,2019-02-12,-0.6654555235
10,2019-02-12,-0.6831941997
11,2019-02-12,-0.7419813282
12,2019-02-12,-0.7121090149
13,2019-02-12,-0.7506126345
14,2019-02-12,-0.6302888531
15,2019-02-12,-0.7174922148
16,2019-02-12,-0.7165903167
17,2019-02-12,-0.6830405268
18,2019-02-12,-0.5858104602
19,2019-02-12,-0.6111029303
20,2019-02-12,-0.6940066473
21,2019-02-12,-0.7177282779
22,2019-02-12,-0.7439004957
23,2019-02-12,-0.6312645042
24,2019-02-12,-0.6204015122
1,2019-02-19,-0.8114787908
2,2019-02-19,-0.7835957427
3,2019-02-19,-0.7779808002
4,2019-02-19,-0.7707403734
5,2019-02-19,-0.7768353614
6,2019-02-19,-0.7861520708
7,2019-02-19,-0.7925557659
8,2019-02-19,-0.761350056
9,2019-02-19,-0.7509169709
10,2019-02-19,-0.7928384121
11,2019-02-19,-0.88245588
12,2019-02-19,-0.8179966198
13,2019-02-19,-0.8487517266
14,2019-02-19,-0.7364760802
15,2019-02-19,-0.8547534366
16,2019-02-19,-0.8076041546
17,2019-02-19,-0.7782814074
18,2019-02-19,-0.6904142554
19,2019-02-19,-0.7270579798
20,2019-02-19,-0.7801867149
21,2019-02-19,-0.8330644519
22,2019-02-19,-0.8572564489
23,2019-02-19,-0.7327354348
24,2019-02-19,-0.7401984152
1,2019-02-26,-0.6638503151
2,2019-02-26,-0.5698218452
3,2019-02-26,-0.5807952143
4,2019-02-26,-0.5958807494
5,2019-02-26,-0.5624509049
6,2019-02-26,-0.5842562781
7,2019-02-26,-0.5717743258
8,2019-02-26,-0.5087172167
9,2019-02-26,-0.4921390273
10,2019-02-26,-0.5860811035
11,2019-02-26,-0.6791451939
12,2019-02-26,-0.616506001
13,2019-02-26,-0.6657631297
14,2019-02-26,-0.4943216186
15,2019-02-26,-0.6166985019
16,2019-02-26,-0.6302395174
17,2019-02-26,-0.534426069
18,2019-02-26,-0.4211628109
19,2019-02-26,-0.421649161
20,2019-02-26,-0.528550822
21,2019-02-26,-0.6185451737
22,2019-02-26,-0.6333475943
23,2019-02-26,-0.5036897974
24,2019-02-26,-0.4567901636
1,2019-03-05,-0.6562256439
2,2019-03-05,-0.6117700559
3,2019-03-05,-0.6094922006
4,2019-03-05,-0.6457022693
5,2019-03-05,-0.609771304
6,2019-03-05,-0.6511373843
7,2019-03-05,-0.6431491255
8,2019-03-05,-0.6384021418
9,2019-03-05,-0.6406672575
10,2019-03-05,-0.6495788622
11,2019-03-05,-0.7747198771
12,2019-03-05,-0.668204296
13,2019-03-05,-0.7235896464
14,2019-03-05,-0.6386782645
15,2019-03-05,-0.795513349
16,2019-03-05,-0.6618362951
17,2019-03-05,-0.6266385981
18,2019-03-05,-0.5747388152
19,2019-03-05,-0.5222768631
