ward_no,date,mean
50,2018-07-24,-0.011443394444549216
36,2018-07-24,-0.1969157958788989
37,2018-07-24,-0.23887462605327103
71,2018-07-24,-0.22610501549310824
38,2018-07-24,-0.22065425996474405
39,2018-07-24,-0.1966916770616849
40,2018-07-24,-0.1908546170840032
41,2018-07-24,-0.1928129709851245
70,2018-07-24,-0.23255321441561602
44,2018-07-24,-0.22067911443040614
58,2018-07-24,-0.1629222293654737
59,2018-07-24,-0.19809488614389498
69,2018-07-24,-0.20963512389204994
55,2018-07-24,-0.1128942079833258
54,2018-07-24,-0.1311665989507146
53,2018-07-24,-0.11332106751341176
52,2018-07-24,-0.08325137508988101
61,2018-07-24,-0.20608682602830528
60,2018-07-24,-0.1898013731846334
57,2018-07-24,-0.18102022541831436
56,2018-07-24,-0.14845168595832406
67,2018-07-24,-0.23749381019398905
66,2018-07-24,-0.24134603667547816
64,2018-07-24,-0.2146656930442173
63,2018-07-24,-0.19366027619638496
62,2018-07-24,-0.2173110223532921
65,2018-07-24,-0.24074247473674534
68,2018-07-24,-0.20548676095947715
72,2018-07-24,-0.2728179091212113
73,2018-07-24,-0.2300691823055399
74,2018-07-24,-0.2541598392574473
77,2018-07-24,-0.2313033640291111
75,2018-07-24,-0.2960159956477266
76,2018-07-24,-0.2353844970625816
76,2018-07-24,-0.2816588440363227
78,2018-07-24,-0.2568047572772878
79,2018-07-24,-0.30828378429727105
83,2018-07-24,-0.12482953279110938
82,2018-07-24,-0.1327378054355272
80,2018-07-24,-0.16343745330908468
29,2018-07-24,-0.15260804404207595
81,2018-07-24,-0.2079124292437186
84,2018-07-24,-0.179516671460278
85,2018-07-24,-0.13627440717207415
2,2018-07-31,-0.26195592628655906
5,2018-07-31,-0.2083849084619778
4,2018-07-31,-0.2037845470535463
3,2018-07-31,-0.2515621147628895
1,2018-07-31,-0.4026440070016107
6,2018-07-31,-0.24444640662203898
21,2018-07-31,-0.2912900229989629
7,2018-07-31,-0.18809971121654895
8,2018-07-31,-0.23816720234214855
10,2018-07-31,-0.23999158264918335
13,2018-07-31,-0.2309161758377453
14,2018-07-31,-0.21246902149540745
