,ward_no,date,mean
9299,48,2019-10-08,-1.1740183858157862
9300,35,2019-10-08,-1.3013735053512743
9301,116,2019-10-08,-1.3008039660369692
9302,95,2019-10-08,-1.2515823183636363
9303,30,2019-10-08,-1.3166377752871394
9304,58,2019-10-08,-1.5031384978511046
9305,105,2019-10-08,-1.233619976769193
9306,20,2019-10-15,-0.7545296499114786
9307,102,2019-10-15,-0.7589299725235742
9308,46,2019-10-15,-0.6353953533055877
9309,73,2019-10-15,-0.5185261798867591
9310,82,2019-10-15,-0.5972002835856143
9311,124,2019-10-15,-0.8216218873207275
9312,56,2019-10-15,-0.7176028720343579
9313,3,2019-10-15,-0.8477381210476426
9314,36,2019-10-15,-0.798434748631147
9315,41,2019-10-15,-0.6852218269211985
9316,37,2019-10-15,-0.8158221314598559
9317,139,2019-10-15,-0.6222500529125633
9318,23,2019-10-15,-0.6641559575928252
9319,40,2019-10-15,-0.7991398208521537
9320,121,2019-10-15,-0.6543477172137028
9321,33,2019-10-15,-0.7907101056692346
9322,103,2019-10-15,-0.8662484948002998
9323,13,2019-10-15,-0.8725148403072472
9324,66,2019-10-15,-0.7374069030154949
9325,123,2019-10-15,-0.7398802949473633
9326,63,2019-10-15,-0.5821322927318431
9327,21,2019-10-15,-0.6644087750059878
9328,49,2019-10-15,-0.784800627236239
9329,70,2019-10-15,-0.5361100861880074
9330,45,2019-10-15,-0.6358731787256467
9331,100,2019-10-15,-0.5440060352780965
9332,92,2019-10-15,-0.6577618008398917
9333,9,2019-10-15,-0.8179039497375059
9334,114,2019-10-15,-0.6684901042757216
9335,101,2019-10-15,-0.8236444398170323
9336,138,2019-10-15,-0.6444001198027934
9337,31,2019-10-15,-0.8105876688790615
9338,104,2019-10-15,-0.7911011684865857
9339,5,2019-10-15,-0.8589534638492429
9340,126,2019-10-15,-0.8016264513440452
9341,14,2019-10-15,-0.8386468502785276
9342,111,2019-10-15,-0.5063721474071062
9343,93,2019-10-15,-0.4691801086043258
9344,61,2019-10-15,-0.643499519722262
9345,86,2019-10-15,-0.5926406818558566
9346,90,2019-10-15,-0.5580700571918934
9347,26,2019-10-15,-0.7918453362885274
9348,72,2019-10-15,-0.5288845133242057
9349,134,2019-10-15,-0.5872174091213598
9350,99,2019-10-15,-0.5680382406443114
9351,125,2019-10-15,-0.8243921676107785
9352,118,2019-10-15,-0.6093387082482198
9353,83,2019-10-15,-0.5299761288593523
9354,43,2019-10-15,-0.6581958058289444
9355,47,2019-10-15,-0.6888475227654233
9356,115,2019-10-15,-0.7115310438645677
9357,68,2019-10-15,-0.6504225363428364
9358,39,2019-10-15,-0.7688525066222591
9359,12,2019-10-15,-0.8780525671451156
9360,108,2019-10-15,-0.8586825661103262
9361,110,2019-10-15,-0.8183347162127607
9362,141,2019-10-15,-0.6066609525373671
9363,17,2019-10-15,-0.8451870771891024
9364,7,2019-10-15,-0.8864751040090486
9365,16,2019-10-15,-0.8342186037749441
9366,137,2019-10-15,-0.5909386255888979
9367,84,2019-10-15,-0.5275454480109851
9368,18,2019-10-15,-0.8122056061722371
9369,25,2019-10-15,-0.7640274451092409
9370,60,2019-10-15,-0.6726938776902567
9371,10,2019-10-15,-0.8776880787678264
9372,62,2019-10-15,-0.6233962830150347
9373,71,2019-10-15,-0.5265303866699502
9374,91,2019-10-15,-0.7646355945178194
9375,75,2019-10-15,-0.6580101971092304
9376,96,2019-10-15,-0.5715552023542614
9377,88,2019-10-15,-0.5439022730497742
9378,44,2019-10-15,-0.6884028198388724
9379,85,2019-10-15,-0.5624852083252101
9380,89,2019-10-15,-0.4458031974888942
9381,67,2019-10-15,-0.759127620452519
9382,76,2019-10-15,-0.5913553513486441
9383,74,2019-10-15,-0.6095693912697407
9384,87,2019-10-15,-0.4969851129845245
9385,132,2019-10-15,-0.5773128273049123
9386,69,2019-10-15,-0.5834999498592424
9387,22,2019-10-15,-0.6466609151545407
9388,119,2019-10-15,-0.5933077457384831
9389,54,2019-10-15,-0.6745660193724973
9390,122,2019-10-15,-0.7197786368194543
9391,29,2019-10-15,-0.8342475096069886
9392,109,2019-10-15,-0.917526179559737
9393,32,2019-10-15,-0.8412292854831498
9394,57,2019-10-15,-0.7172854383006128
9395,136,2019-10-15,-0.6315973391225318
9396,106,2019-10-15,-0.8394905536613426
9397,4,2019-10-15,-0.8265936823416271
9398,52,2019-10-15,-0.6342202918586689
9399,38,2019-10-15,-0.8162305751390481
9400,81,2019-10-15,-0.5697565619224384
9401,127,2019-10-15,-0.7620144542517344
9402,53,2019-10-15,-0.6514396609141938
9403,34,2019-10-15,-0.8011107294066623
9404,135,2019-10-15,-0.6694176538069208
9405,117,2019-10-15,-0.6186603780989156
9406,130,2019-10-15,-0.6524284457592596
9407,19,2019-10-15,-0.7912999368706938
9408,78,2019-10-15,-0.5857072205200735
9409,27,2019-10-15,-0.834582801966549
9410,98,2019-10-15,-0.4535605926336689
9411,6,2019-10-15,-0.8231235984145295
9412,2,2019-10-15,-0.7979805247958947
9413,59,2019-10-15,-0.7143927315225606
9414,131,2019-10-15,-0.5808015669529699
9415,42,2019-10-15,-0.6360415445093774
9416,129,2019-10-15,-0.6929676504619963
9417,51,2019-10-15,-0.7132711999297915
9418,120,2019-10-15,-0.6146866751068499
9419,8,2019-10-15,-0.8735737335035071
9420,1,2019-10-15,-0.8113161711610885
9421,80,2019-10-15,-0.5585630652984555
9422,55,2019-10-15,-0.7189709135440142
9423,64,2019-10-15,-0.6422255854112131
9424,107,2019-10-15,-0.8243102427243725
9425,77,2019-10-15,-0.5792976447327437
9426,28,2019-10-15,-0.8324488498413036
9427,112,2019-10-15,-0.4363672280478103
9428,133,2019-10-15,-0.6029576163823324
9429,65,2019-10-15,-0.6670219394809209
9430,24,2019-10-15,-0.6866192076121365
9431,128,2019-10-15,-0.7670089905907843
9432,50,2019-10-15,-0.7373539731156504
9433,113,2019-10-15,-0.5158076787068729
9434,94,2019-10-15,-0.4325628121112189
9435,79,2019-10-15,-0.5761413939293855
9436,11,2019-10-15,-0.8679501856398506
9437,15,2019-10-15,-0.8386947669537371
9438,140,2019-10-15,-0.620244176387218
9439,97,2019-10-15,-0.5601600828892261
9440,48,2019-10-15,-0.7394580388868129
9441,35,2019-10-15,-0.8066942906770398
9442,116,2019-10-15,-0.6334886143494559
9443,95,2019-10-15,-0.4485391290780136
9444,30,2019-10-15,-0.8206903924392275
9445,58,2019-10-15,-0.7343499852699102
9446,105,2019-10-15,-0.7407899325246671
9447,20,2019-10-22,-1.3367650363837027
9448,102,2019-10-22,-1.003210414223842
9449,46,2019-10-22,-1.3209378771819995
9450,73,2019-10-22,-1.3039886486468095
9451,82,2019-10-22,-1.347584237811652
9452,124,2019-10-22,-1.1094317770932305
9453,56,2019-10-22,-1.3726220115012169
9454,3,2019-10-22,-1.281529490958355
9455,36,2019-10-22,-1.3706373472240685
9456,41,2019-10-22,-1.3308472571353898
9457,37,2019-10-22,-1.3609442304663661
9458,139,2019-10-22,-1.2833510038476417
9459,23,2019-10-22,-1.330675377412939
9460,40,2019-10-22,-1.3428670534849412
9461,121,2019-10-22,-1.071429819327
9462,33,2019-10-22,-1.3356945687619808
9463,103,2019-10-22,-1.0084324655370454
9464,13,2019-10-22,-1.3000822773062648
9465,66,2019-10-22,-1.3225663284141815
9466,123,2019-10-22,-1.1180744836688783
9467,63,2019-10-22,-1.316980863642378
9468,21,2019-10-22,-1.312223623973534
9469,49,2019-10-22,-1.3589395490455844
9470,70,2019-10-22,-1.330504720704429
9471,45,2019-10-22,-1.298741968551581
9472,100,2019-10-22,-0.9502740914845794
9473,92,2019-10-22,-1.1957267062178725
9474,9,2019-10-22,-1.343660303067436
9475,114,2019-10-22,-0.9383436087199352
9476,101,2019-10-22,-0.9653469989801601
9477,138,2019-10-22,-1.2800650014030892
9478,31,2019-10-22,-1.330784145806438
9479,104,2019-10-22,-1.0136005598003488
9480,5,2019-10-22,-1.2893858718369278
9481,126,2019-10-22,-1.2048900630171795
9482,14,2019-10-22,-1.363214505269031
9483,111,2019-10-22,-0.9612830313558528
9484,93,2019-10-22,-1.2180697770950035
9485,61,2019-10-22,-1.313298707045733
9486,86,2019-10-22,-1.3393333445282083
9487,90,2019-10-22,-1.3337999736565636
9488,26,2019-10-22,-1.330160828657905
9489,72,2019-10-22,-1.3310465064001078
9490,134,2019-10-22,-1.2693863592561965
9491,99,2019-10-22,-0.9673548721326044
9492,125,2019-10-22,-1.138768280767846
9493,118,2019-10-22,-1.2520286399847762
9494,83,2019-10-22,-1.3552843250522126
9495,43,2019-10-22,-1.316630749992842
9496,47,2019-10-22,-1.3219672942376008
9497,115,2019-10-22,-0.9800168665218842
9498,68,2019-10-22,-1.328424246500734
9499,39,2019-10-22,-1.3258562900058586
9500,12,2019-10-22,-1.3176337665190985
9501,108,2019-10-22,-1.179382449569456
9502,110,2019-10-22,-0.9981390776586424
9503,141,2019-10-22,-1.3354528108534898
9504,17,2019-10-22,-1.3473945998136698
9505,7,2019-10-22,-1.351136713492728
9506,16,2019-10-22,-1.364185116279294
9507,137,2019-10-22,-1.2697908930728958
9508,84,2019-10-22,-1.3557462555062667
9509,18,2019-10-22,-1.3399877610429085
9510,25,2019-10-22,-1.3329732244219945
9511,60,2019-10-22,-1.3146839546318116
9512,10,2019-10-22,-1.359133317737219
9513,62,2019-10-22,-1.3382490826656477
9514,71,2019-10-22,-1.3040630258165948
9515,91,2019-10-22,-1.3287618633193063
9516,75,2019-10-22,-1.2907494121156469
9517,96,2019-10-22,-1.0112660179249662
9518,88,2019-10-22,-1.348279425773822
9519,44,2019-10-22,-1.3194606218588656
9520,85,2019-10-22,-1.3427232264997535
9521,89,2019-10-22,-1.338491118306424
9522,67,2019-10-22,-1.3257624787678006
9523,76,2019-10-22,-1.273784319585782
9524,74,2019-10-22,-1.2952887917114781
9525,87,2019-10-22,-1.3484711675734973
9526,132,2019-10-22,-1.279983453843446
9527,69,2019-10-22,-1.317875177533474
9528,22,2019-10-22,-1.3129038265936768
9529,119,2019-10-22,-1.2803589851958799
9530,54,2019-10-22,-1.3474008282914267
9531,122,2019-10-22,-1.0142691486783773
9532,29,2019-10-22,-1.4234015394262811
9533,109,2019-10-22,-1.0753993137753417
9534,32,2019-10-22,-1.3338980014523518
9535,57,2019-10-22,-1.2710355564268132
9536,136,2019-10-22,-1.2673453394287186
9537,106,2019-10-22,-1.1160008639275638
9538,4,2019-10-22,-1.33009165923979
9539,52,2019-10-22,-1.3351076448167036
9540,38,2019-10-22,-1.3591067116253717
9541,81,2019-10-22,-1.3230496364864135
9542,127,2019-10-22,-1.2263273322108816
9543,53,2019-10-22,-1.3376080009882358
9544,34,2019-10-22,-1.3568379990195514
9545,135,2019-10-22,-1.2685510724906277
9546,117,2019-10-22,-1.2337538864428008
9547,130,2019-10-22,-1.2020860395795259
9548,19,2019-10-22,-1.3424862051105464
9549,78,2019-10-22,-1.2563536197031928
9550,27,2019-10-22,-1.3607839950234726
9551,98,2019-10-22,-0.9722642689336004
9552,6,2019-10-22,-1.3719080672526884
9553,2,2019-10-22,-1.3420879901112073
9554,59,2019-10-22,-1.3228435678442267
9555,131,2019-10-22,-1.2871722475270495
9556,42,2019-10-22,-1.3020337749378348
9557,129,2019-10-22,-1.2416995706605125
9558,51,2019-10-22,-1.3237858464317935
9559,120,2019-10-22,-1.1725876677992455
9560,8,2019-10-22,-1.3413604952104012
9561,1,2019-10-22,-1.3600844891038213
9562,80,2019-10-22,-1.281243538190319
9563,55,2019-10-22,-1.3537694289254991
9564,64,2019-10-22,-1.297989296474785
9565,107,2019-10-22,-1.2666320532244753
9566,77,2019-10-22,-1.2748119609838822
9567,28,2019-10-22,-1.3582088305735505
9568,112,2019-10-22,-0.9298735092497752
9569,133,2019-10-22,-1.2751355612225237
9570,65,2019-10-22,-1.3134724390818664
9571,24,2019-10-22,-1.3228596344641204
9572,128,2019-10-22,-1.132139920991602
9573,50,2019-10-22,-1.3451241799921192
9574,113,2019-10-22,-0.9361575687133372
9575,94,2019-10-22,-1.0392888385757328
9576,79,2019-10-22,-1.2810248992538829
9577,11,2019-10-22,-1.3683876421204852
9578,15,2019-10-22,-1.3479707862017902
9579,140,2019-10-22,-1.2982720995820431
9580,97,2019-10-22,-1.0157623458234253
9581,48,2019-10-22,-1.3268457286373
9582,35,2019-10-22,-1.406356330283809
9583,116,2019-10-22,-1.0536952141276068
9584,95,2019-10-22,-1.024983436362096
9585,30,2019-10-22,-1.3828897761016132
9586,58,2019-10-22,-1.228404620823678
9587,105,2019-10-22,-1.1831991133859667
9588,20,2019-10-29,-1.2789715653059277
9589,102,2019-10-29,-1.156869436806454
9590,46,2019-10-29,-1.2589051096102029
9591,73,2019-10-29,-1.2735308477630138
9592,82,2019-10-29,-1.254910169395776
9593,124,2019-10-29,-1.2340710488602202
9594,56,2019-10-29,-1.253111063922861
9595,3,2019-10-29,-1.2514999165606098
9596,36,2019-10-29,-1.2656308250618626
9597,41,2019-10-29,-1.2961673440557715
9598,37,2019-10-29,-1.2857333695822135
9599,139,2019-10-29,-1.284758596450496
9600,23,2019-10-29,-1.2951455808316774
9601,40,2019-10-29,-1.2883089434636523
9602,121,2019-10-29,-1.2004754719678408
9603,33,2019-10-29,-1.2417830383221635
9604,103,2019-10-29,-1.162513807665118
9605,13,2019-10-29,-1.2889653202196534
9606,66,2019-10-29,-1.2331790655052004
9607,123,2019-10-29,-1.2083441803296575
9608,63,2019-10-29,-1.2739114713758708
9609,21,2019-10-29,-1.283875328517509
9610,49,2019-10-29,-1.2727362360975878
9611,70,2019-10-29,-1.2790344715905502
9612,45,2019-10-29,-1.2659389541986867
9613,100,2019-10-29,-1.1465223925043553
9614,92,2019-10-29,-1.1785566452222194
9615,9,2019-10-29,-1.2779973252098558
9616,114,2019-10-29,-1.1833643463874643
9617,101,2019-10-29,-1.1617131988674525
9618,138,2019-10-29,-1.2678440550452326
9619,31,2019-10-29,-1.253552762468167
9620,104,2019-10-29,-1.164509443229387
9621,5,2019-10-29,-1.2715563104106031
9622,126,2019-10-29,-1.2801840258651571
9623,14,2019-10-29,-1.2965116471345313
9624,111,2019-10-29,-1.1706885329201795
9625,93,2019-10-29,-1.1862815653839391
9626,61,2019-10-29,-1.2679179838205832
9627,86,2019-10-29,-1.2476213272093442
9628,90,2019-10-29,-1.2285122565970372
9629,26,2019-10-29,-1.2961482953507022
9630,72,2019-10-29,-1.27220769256329
9631,134,2019-10-29,-1.2537567740713988
9632,99,2019-10-29,-1.1425272664744883
9633,125,2019-10-29,-1.259732268882062
9634,118,2019-10-29,-1.2415611267685225
9635,83,2019-10-29,-1.2602669216036415
9636,43,2019-10-29,-1.2989135584976441
9637,47,2019-10-29,-1.2771885668271523
9638,115,2019-10-29,-1.174515742113148
9639,68,2019-10-29,-1.2465894448462105
9640,39,2019-10-29,-1.2936037355125192
9641,12,2019-10-29,-1.2833346607264209
9642,108,2019-10-29,-1.275319975211031
9643,110,2019-10-29,-1.1664695645976957
9644,141,2019-10-29,-1.2840821192477183
9645,17,2019-10-29,-1.2847791144303822
9646,7,2019-10-29,-1.2745862112439448
9647,16,2019-10-29,-1.2982206482263337
9648,137,2019-10-29,-1.2563905845746512
9649,84,2019-10-29,-1.2605841271297498
9650,18,2019-10-29,-1.2809405773165048
9651,25,2019-10-29,-1.2956290993884316
9652,60,2019-10-29,-1.2618240645384955
9653,10,2019-10-29,-1.2769333429082297
9654,62,2019-10-29,-1.269512627650758
9655,71,2019-10-29,-1.2799534092259497
9656,91,2019-10-29,-1.208926640376932
9657,75,2019-10-29,-1.258406027850743
9658,96,2019-10-29,-1.1399030354846298
9659,88,2019-10-29,-1.2480232261769102
9660,44,2019-10-29,-1.2948139038191198
9661,85,2019-10-29,-1.25461054271516
9662,89,2019-10-29,-1.232635431105573
9663,67,2019-10-29,-1.2244128532817151
9664,76,2019-10-29,-1.2549132754080017
9665,74,2019-10-29,-1.2716055838615563
9666,87,2019-10-29,-1.24445200291558
9667,132,2019-10-29,-1.2451803273612283
9668,69,2019-10-29,-1.265273287152279
9669,22,2019-10-29,-1.275841102300782
9670,119,2019-10-29,-1.231572912755443
9671,54,2019-10-29,-1.2646790266327923
9672,122,2019-10-29,-1.184917248706342
9673,29,2019-10-29,-1.2848384337431074
9674,109,2019-10-29,-1.2052559961582692
9675,32,2019-10-29,-1.2753326115947812
9676,57,2019-10-29,-1.2521303471934024
9677,136,2019-10-29,-1.258647446041579
9678,106,2019-10-29,-1.1733634664550905
9679,4,2019-10-29,-1.249534698326825
9680,52,2019-10-29,-1.2746674258269768
9681,38,2019-10-29,-1.2908093671083631
9682,81,2019-10-29,-1.2463989578181398
9683,127,2019-10-29,-1.3096513478891636
9684,53,2019-10-29,-1.2726368132682049
9685,34,2019-10-29,-1.2435141391084368
9686,135,2019-10-29,-1.2553377854704353
9687,117,2019-10-29,-1.2312101862908054
9688,130,2019-10-29,-1.233375439338614
9689,19,2019-10-29,-1.2782387487298323
9690,78,2019-10-29,-1.2718683670729702
9691,27,2019-10-29,-1.298405302550748
9692,98,2019-10-29,-1.14934096953349
9693,6,2019-10-29,-1.2769383983312166
9694,2,2019-10-29,-1.2632766380112266
9695,59,2019-10-29,-1.2434786013661097
9696,131,2019-10-29,-1.26757617844982
9697,42,2019-10-29,-1.293220469808813
9698,129,2019-10-29,-1.2629196115360548
9699,51,2019-10-29,-1.2701502819808514
9700,120,2019-10-29,-1.219800815801909
9701,8,2019-10-29,-1.2759163243023701
9702,1,2019-10-29,-1.291676348028603
9703,80,2019-10-29,-1.2559357383560077
9704,55,2019-10-29,-1.2631035106075343
9705,64,2019-10-29,-1.2592931639473144
9706,107,2019-10-29,-1.2109132057830927
9707,77,2019-10-29,-1.2694293520331872
9708,28,2019-10-29,-1.2882112344193442
9709,112,2019-10-29,-1.160803739467334
9710,133,2019-10-29,-1.2571013474297288
9711,65,2019-10-29,-1.251975506727792
9712,24,2019-10-29,-1.2947923712797198
9713,128,2019-10-29,-1.2606261098863134
9714,50,2019-10-29,-1.2718254862060208
9715,113,2019-10-29,-1.1763108969934837
9716,94,2019-10-29,-1.1739430060719895
9717,79,2019-10-29,-1.2618131520059104
9718,11,2019-10-29,-1.2788581020950225
9719,15,2019-10-29,-1.2958452221972296
9720,140,2019-10-29,-1.2869009496289738
9721,97,2019-10-29,-1.1684804369263972
9722,48,2019-10-29,-1.2748233228140449
9723,35,2019-10-29,-1.2550946702024668
9724,116,2019-10-29,-1.2007171536752526
9725,95,2019-10-29,-1.1494647592005018
9726,30,2019-10-29,-1.2799195040120237
9727,58,2019-10-29,-1.2530800098169224
9728,105,2019-10-29,-1.1805572449362196
9729,20,2019-11-05,-0.5694329842126417
9730,102,2019-11-05,-0.6753177746001767
9731,46,2019-11-05,-0.6036769099345612
9732,73,2019-11-05,-0.6203093651787758
9733,82,2019-11-05,-0.6154707561081815
9734,124,2019-11-05,-0.5922494491119413
9735,56,2019-11-05,-0.6044190097338529
9736,3,2019-11-05,-0.6021790062452618
9737,36,2019-11-05,-0.6091164364130244
9738,41,2019-11-05,-0.5873246693452191
9739,37,2019-11-05,-0.6035957346867017
9740,139,2019-11-05,-0.5813354379904668
9741,23,2019-11-05,-0.5810873053993035
9742,40,2019-11-05,-0.6037285005905376
9743,121,2019-11-05,-0.6116581390651602
9744,33,2019-11-05,-0.6266387497475983
9745,103,2019-11-05,-0.6822945730806901
9746,13,2019-11-05,-0.6048551756076201
9747,66,2019-11-05,-0.6596679401397328
9748,123,2019-11-05,-0.5907794236323237
9749,63,2019-11-05,-0.5911123359753967
9750,21,2019-11-05,-0.5491125661030647
9751,49,2019-11-05,-0.6093457525326219
9752,70,2019-11-05,-0.6028102555061848
9753,45,2019-11-05,-0.5983638262403373
9754,100,2019-11-05,-0.6325437785431816
9755,92,2019-11-05,-0.6804199577770691
9756,9,2019-11-05,-0.5910165921666382
9757,114,2019-11-05,-0.6047499626937055
9758,101,2019-11-05,-0.6759349787766348
9759,138,2019-11-05,-0.5772014944056723
9760,31,2019-11-05,-0.631081103249235
9761,104,2019-11-05,-0.6789134101310741
9762,5,2019-11-05,-0.6024446915360373
9763,126,2019-11-05,-0.5868130924552587
9764,14,2019-11-05,-0.617764145056619
9765,111,2019-11-05,-0.6255789204679783
9766,93,2019-11-05,-0.6731571186151643
9767,61,2019-11-05,-0.5922798397276542
9768,86,2019-11-05,-0.671853584332318
9769,90,2019-11-05,-0.6789905816344429
9770,26,2019-11-05,-0.594960286941703
9771,72,2019-11-05,-0.6398088129240757
9772,134,2019-11-05,-0.5866317773685452
9773,99,2019-11-05,-0.6329924469722715
9774,125,2019-11-05,-0.5852739944498727
9775,118,2019-11-05,-0.6239681352094311
9776,83,2019-11-05,-0.6287410400369512
9777,43,2019-11-05,-0.5921448809045702
9778,47,2019-11-05,-0.6021884447068859
9779,115,2019-11-05,-0.596090245960291
9780,68,2019-11-05,-0.6725875532068544
9781,39,2019-11-05,-0.5981930691032624
9782,12,2019-11-05,-0.6021711512767889
9783,108,2019-11-05,-0.7169453979392059
9784,110,2019-11-05,-0.6792733736229127
9785,141,2019-11-05,-0.579249321080032
9786,17,2019-11-05,-0.5945267061444298
9787,7,2019-11-05,-0.5947006023807564
9788,16,2019-11-05,-0.6089665768391048
9789,137,2019-11-05,-0.5793576089964887
9790,84,2019-11-05,-0.6513715330639491
9791,18,2019-11-05,-0.5874826226148095
9792,25,2019-11-05,-0.5912785169218794
9793,60,2019-11-05,-0.5934126172153064
9794,10,2019-11-05,-0.5966035473935604
9795,62,2019-11-05,-0.6016196485294195
9796,71,2019-11-05,-0.5961040083835819
9797,91,2019-11-05,-0.6908770643844249
9798,75,2019-11-05,-0.5981347667865639
9799,96,2019-11-05,-0.6646941266509542
9800,88,2019-11-05,-0.6435700745415333
9801,44,2019-11-05,-0.5976341226421243
9802,85,2019-11-05,-0.6617361200201893
9803,89,2019-11-05,-0.6546474280856679
9804,67,2019-11-05,-0.6792322048994132
9805,76,2019-11-05,-0.5904813171535794
9806,74,2019-11-05,-0.6004774099067421
9807,87,2019-11-05,-0.6628750140293215
9808,132,2019-11-05,-0.6006376925185695
9809,69,2019-11-05,-0.6310762277707171
9810,22,2019-11-05,-0.566575087818464
9811,119,2019-11-05,-0.6207907828269471
9812,54,2019-11-05,-0.5992756795278011
9813,122,2019-11-05,-0.5964853021085403
9814,29,2019-11-05,-0.6148395410464945
9815,109,2019-11-05,-0.6901290527375745
9816,32,2019-11-05,-0.6257498761273249
9817,57,2019-11-05,-0.6261067552462496
9818,136,2019-11-05,-0.5781431682219409
9819,106,2019-11-05,-0.6781225703075755
9820,4,2019-11-05,-0.6042801515523745
9821,52,2019-11-05,-0.6052459294664047
9822,38,2019-11-05,-0.6057312664843296
9823,81,2019-11-05,-0.6240908487216896
9824,127,2019-11-05,-0.574053742633935
9825,53,2019-11-05,-0.6022738665817532
9826,34,2019-11-05,-0.6258096915483988
9827,135,2019-11-05,-0.5825726883556621
9828,117,2019-11-05,-0.6265581170182875
9829,130,2019-11-05,-0.6065251121710971
9830,19,2019-11-05,-0.5807441310954423
9831,78,2019-11-05,-0.5943401763350663
9832,27,2019-11-05,-0.6051831124352309
9833,98,2019-11-05,-0.6227314469662729
9834,6,2019-11-05,-0.6044245581098122
9835,2,2019-11-05,-0.6057046224651753
9836,59,2019-11-05,-0.6047345447685083
9837,131,2019-11-05,-0.5802255105350409
9838,42,2019-11-05,-0.5840446021627997
9839,129,2019-11-05,-0.5730264189456764
9840,51,2019-11-05,-0.6026228524548902
9841,120,2019-11-05,-0.6265588278418172
9842,8,2019-11-05,-0.591489784938339
9843,1,2019-11-05,-0.6034876863039558
9844,80,2019-11-05,-0.5862880869221955
9845,55,2019-11-05,-0.6023913210665576
9846,64,2019-11-05,-0.5993863780721052
9847,107,2019-11-05,-0.6841110673363286
9848,77,2019-11-05,-0.5913913553662326
9849,28,2019-11-05,-0.6102182015494233
9850,112,2019-11-05,-0.6171028798942908
9851,133,2019-11-05,-0.5772225742933983
9852,65,2019-11-05,-0.6362472183382484
9853,24,2019-11-05,-0.5832939338571504
9854,128,2019-11-05,-0.5724838508664657
9855,50,2019-11-05,-0.6068487916124664
9856,113,2019-11-05,-0.6106993190351905
9857,94,2019-11-05,-0.6495127523302059
9858,79,2019-11-05,-0.5983377696469259
9859,11,2019-11-05,-0.6031741916941658
9860,15,2019-11-05,-0.6099911235048558
9861,140,2019-11-05,-0.5761772842201396
9862,97,2019-11-05,-0.6148078094441563
9863,48,2019-11-05,-0.6069341272729895
9864,35,2019-11-05,-0.6289380548386097
9865,116,2019-11-05,-0.6219728665871049
9866,95,2019-11-05,-0.6527204682847192
9867,30,2019-11-05,-0.6268846704900198
9868,58,2019-11-05,-0.6615256751876584
9869,105,2019-11-05,-0.6874823626802988
9870,20,2019-11-12,-1.122694305984976
9871,102,2019-11-12,-1.1621770420855808
9872,46,2019-11-12,-1.1600579855039796
9873,73,2019-11-12,-1.15742697632716
9874,82,2019-11-12,-1.1228841115842088
9875,124,2019-11-12,-1.1312317341813327
9876,56,2019-11-12,-1.1759246645317838
9877,3,2019-11-12,-1.1857772288236033
9878,36,2019-11-12,-1.1764874260461513
9879,41,2019-11-12,-1.12661692441482
9880,37,2019-11-12,-1.1646161140170666
9881,139,2019-11-12,-1.2268239650749917
9882,23,2019-11-12,-1.1252791079090243
9883,40,2019-11-12,-1.1524842577022636
9884,121,2019-11-12,-1.0840796714984071
9885,33,2019-11-12,-1.2316451702167308
9886,103,2019-11-12,-1.1692004681125503
9887,13,2019-11-12,-1.1825985662249396
9888,66,2019-11-12,-1.1869514345845806
9889,123,2019-11-12,-1.1042068591903258
9890,63,2019-11-12,-1.1694234880944403
9891,21,2019-11-12,-1.1235743921498154
9892,49,2019-11-12,-1.1672875624446426
9893,70,2019-11-12,-1.1712442167165216
9894,45,2019-11-12,-1.140405711902492
9895,100,2019-11-12,-1.173900355992759
9896,92,2019-11-12,-1.1612287107510533
9897,9,2019-11-12,-1.1232802976417828
9898,114,2019-11-12,-1.1069028609666345
9899,101,2019-11-12,-1.1870280848259676
9900,138,2019-11-12,-1.2407151741591649
9901,31,2019-11-12,-1.2282340860143823
9902,104,2019-11-12,-1.1687031399291845
9903,5,2019-11-12,-1.183361323139157
9904,126,2019-11-12,-1.1529066483911443
9905,14,2019-11-12,-1.1799209000105884
9906,111,2019-11-12,-1.200101390130066
9907,93,2019-11-12,-1.1453297194873795
9908,61,2019-11-12,-1.1699701425658735
9909,86,2019-11-12,-1.1616684176207417
9910,90,2019-11-12,-1.1549337827662454
9911,26,2019-11-12,-1.1238864969723203
9912,72,2019-11-12,-1.1660256328300769
9913,134,2019-11-12,-1.1677921066321149
9914,99,2019-11-12,-1.1587545732587377
9915,125,2019-11-12,-1.149700981313016
9916,118,2019-11-12,-1.0914520021345564
9917,83,2019-11-12,-1.140184341306646
9918,43,2019-11-12,-1.1369013583908618
9919,47,2019-11-12,-1.1592877859377009
9920,115,2019-11-12,-1.0810537829061888
9921,68,2019-11-12,-1.1697659252728017
9922,39,2019-11-12,-1.1291913845294124
9923,12,2019-11-12,-1.1653759122115064
9924,108,2019-11-12,-1.2832592825674147
9925,110,2019-11-12,-1.2116828334238676
9926,141,2019-11-12,-1.2757873932574142
9927,17,2019-11-12,-1.1265607010529464
9928,7,2019-11-12,-1.1353801380222444
9929,16,2019-11-12,-1.1270989560288145
9930,137,2019-11-12,-1.205545931807858
9931,84,2019-11-12,-1.1562444182321585
9932,18,2019-11-12,-1.1224867547853894
9933,25,2019-11-12,-1.1228698057237654
9934,60,2019-11-12,-1.1769031426919088
9935,10,2019-11-12,-1.1311025358457558
9936,62,2019-11-12,-1.1703294861459483
9937,71,2019-11-12,-1.1696946110864423
9938,91,2019-11-12,-1.1768680496615525
