ward_no,date,mean
51,2018-08-14,-0.011249770367413273
52,2018-08-14,-0.011057877851199866
53,2018-08-14,0.04689874663193978
54,2018-08-14,0.1101044307556252
55,2018-08-14,0.1027239214351616
56,2018-08-14,0.002080083582744949
57,2018-08-14,-0.005419095679117179
58,2018-08-14,-0.01959516676490196
59,2018-08-14,-0.015414540900435729
60,2018-08-14,-0.033431641233407264
61,2018-08-14,-0.03555533219811709
62,2018-08-14,-0.031829400855313675
63,2018-08-14,-0.0096908437882636
64,2018-08-14,-0.002004611131998413
65,2018-08-14,-0.016749112221545168
66,2018-08-14,0.0008924465995578519
67,2018-08-14,0.03389368030421873
68,2018-08-14,0.02572355039259901
69,2018-08-14,0.0575843845187116
70,2018-08-14,0.055502690766911736
71,2018-08-14,0.04886080641067991
72,2018-08-14,0.041382913878205946
73,2018-08-14,0.05054012992021421
74,2018-08-14,0.04853610140622415
75,2018-08-14,0.04222293468736275
76,2018-08-14,0.014055523417403622
1,2018-08-21,-0.7247282355104059
2,2018-08-21,-0.7891761652876235
3,2018-08-21,-0.7653495605047024
4,2018-08-21,-0.7341902769520369
5,2018-08-21,-0.7401244064150331
6,2018-08-21,-0.903405945935443
7,2018-08-21,-0.9389034676139052
8,2018-08-21,-0.9523280914876256
9,2018-08-21,-1.089617376093473
10,2018-08-21,-0.9513591504796476
11,2018-08-21,-0.7882831200330822
12,2018-08-21,-0.7725669566384222
13,2018-08-21,-0.698252839088291
14,2018-08-21,-0.6379140238856946
15,2018-08-21,-0.6317787497387407
16,2018-08-21,-0.6818775974988586
17,2018-08-21,-0.7175865236611996
18,2018-08-21,-0.7813710125318358
19,2018-08-21,-0.7513254602893831
20,2018-08-21,-0.8218193823437167
21,2018-08-21,-0.6335816791221012
22,2018-08-21,-0.6442433920447063
23,2018-08-21,-0.6424280370344762
24,2018-08-21,-0.7276284894999305
25,2018-08-21,-0.7707801944431308
26,2018-08-21,-0.8024256737972743
27,2018-08-21,-0.7850226163835822
28,2018-08-21,-0.8657392218038324
29,2018-08-21,-0.9040073415354418
30,2018-08-21,-0.9283924642030718
31,2018-08-21,-0.8692147684621279
32,2018-08-21,-0.8470096952301518
33,2018-08-21,-0.8780968137765102
34,2018-08-21,-0.8223758488424441
35,2018-08-21,-0.8736489185615399
36,2018-08-21,-0.801362149146642
37,2018-08-21,-0.7032370138309649
38,2018-08-21,-0.6336297341420017
39,2018-08-21,-0.62115335087641
40,2018-08-21,-0.6275482215753393
41,2018-08-21,-0.71117194825709
42,2018-08-21,-0.884790611303029
43,2018-08-21,-0.8893627184194286
44,2018-08-21,-0.8938943456268509
45,2018-08-21,-0.8750807104117961
46,2018-08-21,-0.8053865195530383
47,2018-08-21,-0.6579696300047361
48,2018-08-21,-0.6524882224272464
49,2018-08-21,-0.6550700750948035
50,2018-08-21,-0.7018184461658217
51,2018-08-21,-0.7456568019738503
52,2018-08-21,-0.7709920829917689
53,2018-08-21,-0.7572423920651162
54,2018-08-21,-0.6970721899295016
55,2018-08-21,-0.7420645601850242
56,2018-08-21,-0.7707411044293935
57,2018-08-21,-0.7269621549526433
58,2018-08-21,-0.7162545951173249
59,2018-08-21,-0.6664804747663969
60,2018-08-21,-0.6582488600184447
61,2018-08-21,-0.767235312049903
62,2018-08-21,-0.7696681239911205
63,2018-08-21,-0.7465224362660842
64,2018-08-21,-0.7350721411507368
65,2018-08-21,-0.6720409326018031
66,2018-08-21,-0.6832728588908342
67,2018-08-21,-0.6292072017628301
68,2018-08-21,-0.6832273698853997
69,2018-08-21,-0.6410771719008452
70,2018-08-21,-0.628409348874044
71,2018-08-21,-0.6946807948920257
72,2018-08-21,-0.7008180379716737
73,2018-08-21,-0.5913595329637307
74,2018-08-21,-0.5976343182635312
75,2018-08-21,-0.6359113537970229
76,2018-08-21,-0.6732931377355754
1,2018-08-28,-0.8733533898538449
2,2018-08-28,-0.8453841896524488
3,2018-08-28,-0.8300262814968515
4,2018-08-28,-0.7588962433214628
5,2018-08-28,-0.7899337831245982
6,2018-08-28,-0.7181591831763235
7,2018-08-28,-0.716213025130831
8,2018-08-28,-0.7430679701685848
9,2018-08-28,-0.7116056657514553
10,2018-08-28,-0.6639020811204144
11,2018-08-28,-0.6987215952357145
12,2018-08-28,-0.7234462803189383
13,2018-08-28,-0.7522519410842697
14,2018-08-28,-0.8001020175012321
15,2018-08-28,-0.7326760770077134
16,2018-08-28,-0.6856035107977407
17,2018-08-28,-0.8961820779062001
18,2018-08-28,-0.948889416154453
19,2018-08-28,-0.8627375846852294
20,2018-08-28,-0.7973614097166505
21,2018-08-28,-0.8733690637236291
22,2018-08-28,-0.8232097624393531
23,2018-08-28,-0.8167762782157252
24,2018-08-28,-0.8027494240701398
25,2018-08-28,-0.7345612686224195
26,2018-08-28,-0.7610762469142419
